,Unnamed: 0,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL,codingWeekStartDay
11,11,2020-05-17-2020-05-24,UC_gUM8rL-Lrg6O3adPW9K1g,SfshvyQe5y0,WION Wideangle: The story of the Wuhan Virus | WION News | COVID-19 Pandemic,2020-05-17 18:39:38+00:00,376577.0,6387.0,352.0,944.0,1584,WION,4050000.0,IN,https://www.youtube.com/watch?v=SfshvyQe5y0,2020-05-17
12,12,2020-05-17-2020-05-24,UCZYTClx2T1of7BRZ86-8fow,JQ5hUaOu2u0,Will COVID-19 Go Away in the Summer?,2020-05-20 19:00:34+00:00,367649.0,13431.0,317.0,1391.0,389,SciShow,6910000.0,US,https://www.youtube.com/watch?v=JQ5hUaOu2u0,2020-05-17
13,13,2020-05-17-2020-05-24,UC-Nnu2-eKA0aRYrCSx3kHDQ,aBoaCHKJKd8,Life of a COVID-19 Nurse at Harborview's ICU | UW Medicine,2020-05-22 23:44:37+00:00,361748.0,5250.0,144.0,639.0,343,UW Medicine,27700.0,US,https://www.youtube.com/watch?v=aBoaCHKJKd8,2020-05-17
14,14,2020-05-17-2020-05-24,UChDKyKQ59fYz3JO2fl0Z6sg,cSCtuGtlVEw,How The Coronavirus Is Changing Las Vegas | Sunday TODAY,2020-05-17 14:30:58+00:00,245250.0,599.0,324.0,327.0,242,TODAY,3250000.0,Unknown,https://www.youtube.com/watch?v=cSCtuGtlVEw,2020-05-17
15,15,2020-05-17-2020-05-24,UCFwzWrk8u5ycjhmgpSeQ_Yg,3kY05O13FXc,Self-swab COVID-19 testing at CVS Pharmacy locations,2020-05-20 20:08:17+00:00,230777.0,536.0,117.0,287.0,83,CVS Health,31100.0,US,https://www.youtube.com/watch?v=3kY05O13FXc,2020-05-17
16,16,2020-05-17-2020-05-24,UC16niRr50-MSBwiO3YDb3RA,GgvXmUlUwVs,Coronavirus: Potato mountains and rotten cheese - BBC News,2020-05-19 21:47:45+00:00,212453.0,2261.0,134.0,815.0,215,BBC News,11100000.0,GB,https://www.youtube.com/watch?v=GgvXmUlUwVs,2020-05-17
17,17,2020-05-17-2020-05-24,UCB_qr75-ydFVKSF9Dmo6izg,NMjqQ8eyBCU,F1 Teams Unite In The Fight Against COVID-19 | Project Pitlane,2020-05-22 09:00:14+00:00,174946.0,9919.0,69.0,533.0,425,FORMULA 1,6580000.0,Unknown,https://www.youtube.com/watch?v=NMjqQ8eyBCU,2020-05-17
18,18,2020-05-17-2020-05-24,UC8vwN4Sju7ER6KZzDADBKBQ,Gza1b3oVhMw,COVID-19 Conspiracy Theories DEBUNKED / Episode 18 - The Medical Futurist,2020-05-20 15:45:58+00:00,163440.0,2401.0,1906.0,,963,The Medical Futurist,59700.0,HU,https://www.youtube.com/watch?v=Gza1b3oVhMw,2020-05-17
19,19,2020-05-17-2020-05-24,UCNye-wNBqNL5ZzHSJj3l8Bg,9Vlqdk_yMN4,The Conspiracy Virus: COVID-19 misinformation in the US | The Listening Post,2020-05-23 10:25:50+00:00,124452.0,569.0,552.0,472.0,1541,Al Jazeera English,8360000.0,QA,https://www.youtube.com/watch?v=9Vlqdk_yMN4,2020-05-17
20,20,2020-05-17-2020-05-24,UCTrQ7HXWRRxr7OsOtodr2_w,IqfW1t_gvRY,Inside a hospital coronavirus unit fighting to save sickest patients,2020-05-18 18:26:59+00:00,121664.0,985.0,61.0,265.0,518,Channel 4 News,1770000.0,GB,https://www.youtube.com/watch?v=IqfW1t_gvRY,2020-05-17
21,21,2020-05-17-2020-05-24,UCF9FvGKG91xLcpwbNx4MMvA,6lJQ123_4e8,All about Coronavirus: A Video for Kids and Their Families | Michigan Public Health,2020-05-21 14:27:00+00:00,100533.0,626.0,40.0,,152,University of Michigan School of Public Health,3650.0,US,https://www.youtube.com/watch?v=6lJQ123_4e8,2020-05-17
22,22,2020-05-17-2020-05-24,UCeY0bbntWzzVIaj2z3QigXg,mw5BnkPXzIk,New Research Shows COVID-19 Patients Who Test Positive Second Time May Not Be Infectious | NBC News,2020-05-19 23:59:10+00:00,93307.0,347.0,21.0,78.0,133,NBC News,6110000.0,Unknown,https://www.youtube.com/watch?v=mw5BnkPXzIk,2020-05-17
23,23,2020-05-17-2020-05-24,UCknLrEdhRCp1aegoMqRaCZg,XIpKklf7gKg,Could COVID-19 be cured with traditional herbal treatments? | COVID-19 Special,2020-05-20 20:04:50+00:00,82453.0,1210.0,69.0,648.0,718,DW News,2960000.0,DE,https://www.youtube.com/watch?v=XIpKklf7gKg,2020-05-17
24,24,2020-05-17-2020-05-24,UCVgO39Bk5sMo66-6o6Spn6Q,VcO9b8cHaPg,Some coronavirus patients have extreme fatigue well beyond the anticipated recovery period | 7.30,2020-05-20 03:06:16+00:00,78675.0,914.0,57.0,,444,ABC News (Australia),1520000.0,AU,https://www.youtube.com/watch?v=VcO9b8cHaPg,2020-05-17
25,25,2020-05-17-2020-05-24,UCknLrEdhRCp1aegoMqRaCZg,6Jw7Ds_Dplc,What drives coronavirus conspiracies? | COVID-19 Special,2020-05-22 15:26:06+00:00,71218.0,692.0,433.0,780.0,747,DW News,2960000.0,DE,https://www.youtube.com/watch?v=6Jw7Ds_Dplc,2020-05-17
26,26,2020-05-17-2020-05-24,UCknLrEdhRCp1aegoMqRaCZg,dLPtwz9LrTc,From the Wuhan outbreak to now: How the coronavirus pandemic unfolded in China | DW News,2020-05-22 09:26:37+00:00,70584.0,547.0,68.0,215.0,497,DW News,2960000.0,DE,https://www.youtube.com/watch?v=dLPtwz9LrTc,2020-05-17
27,27,2020-05-17-2020-05-24,UChDKyKQ59fYz3JO2fl0Z6sg,BO3cs4npDkY,Former White House Butler Who Served 11 Presidents Dies Of Coronavirus At 91 | TODAY,2020-05-21 14:00:04+00:00,70199.0,720.0,107.0,214.0,60,TODAY,3250000.0,Unknown,https://www.youtube.com/watch?v=BO3cs4npDkY,2020-05-17
28,28,2020-05-17-2020-05-24,UC_gUM8rL-Lrg6O3adPW9K1g,K66ce-0Dx78,Gravitas: Shocking weight loss from Coronavirus,2020-05-22 18:24:26+00:00,44661.0,1055.0,30.0,231.0,133,WION,4050000.0,IN,https://www.youtube.com/watch?v=K66ce-0Dx78,2020-05-17
29,29,2020-05-17-2020-05-24,UCIBaDdAbGlFDeS33shmlD0A,Ofb2pNQc424,Seen from space: COVID-19 and the environment,2020-05-17 09:42:16+00:00,39788.0,803.0,19.0,51.0,270,"European Space Agency, ESA",845000.0,Unknown,https://www.youtube.com/watch?v=Ofb2pNQc424,2020-05-17
0,0,2020-05-24-2020-05-31,UClvAcMhqpMIxdUVwXBPzAhg,KrYAablXKtQ,Dr. Leslie Soto - Cuidados de un paciente COVID en casa #ConsultorioSANNA,2020-05-29 17:21:15+00:00,3772311.0,60246.0,5352.0,,3929,SANNA,47000.0,PE,https://www.youtube.com/watch?v=KrYAablXKtQ,2020-05-24
1,1,2020-05-24-2020-05-31,UC0p5jTq6Xx_DosDFxVXnWaQ,f9v6givfTEA,Covid-19: why the economy could fare worse than you think | The Economist,2020-05-27 14:00:21+00:00,2083363.0,26916.0,1447.0,1896.0,527,The Economist,2180000.0,GB,https://www.youtube.com/watch?v=f9v6givfTEA,2020-05-24
2,2,2020-05-24-2020-05-31,UCPXTXMecYqnRKNdqdVOGSFg,HE4Qbiq1m8M,Coronavirus impact: Changes in school education policy - TV9,2020-05-30 12:32:01+00:00,902952.0,,,504.0,466,TV9 Telugu Live,8320000.0,IN,https://www.youtube.com/watch?v=HE4Qbiq1m8M,2020-05-24
3,3,2020-05-24-2020-05-31,UCG3ig8DBgfnZueZDDsacWZw,brc-JAC3pIo,Baseline&#39;s COVID-19 testing program: 5 steps,2020-05-28 17:54:26+00:00,802880.0,2185.0,92.0,0.0,125,Project Baseline,2880.0,US,https://www.youtube.com/watch?v=brc-JAC3pIo,2020-05-24
4,4,2020-05-24-2020-05-31,UCCj956IF62FbT7Gouszaj9w,QXwZU-r8DK0,Coronavirus: UK announces return for competitive sport - Covid-19 Government Briefing  - BBC,2020-05-30 15:52:29+00:00,717619.0,2239.0,1666.0,2578.0,2871,BBC,12000000.0,GB,https://www.youtube.com/watch?v=QXwZU-r8DK0,2020-05-24
5,5,2020-05-24-2020-05-31,UCcYzLCs3zrQIBVHYA1sK2sw,dF28cBTF-Nk,What If I Get Coronavirus?,2020-05-25 11:30:06+00:00,618343.0,14758.0,486.0,843.0,524,Sadhguru,8680000.0,IN,https://www.youtube.com/watch?v=dF28cBTF-Nk,2020-05-24
6,6,2020-05-24-2020-05-31,UCHpw8xwDNhU9gdohEcJu4aA,HFHBPvMRvX4,Why US anti-vaxxers will refuse the coronavirus vaccine,2020-05-29 11:46:31+00:00,574210.0,6130.0,8901.0,11839.0,459,The Guardian,1790000.0,GB,https://www.youtube.com/watch?v=HFHBPvMRvX4,2020-05-24
7,7,2020-05-24-2020-05-31,UCBi2mrWuNuyYy4gbM6fU18Q,NEWqRcy-6Wg,Dalai Lama speaks out on COVID-19,2020-05-29 01:41:56+00:00,515296.0,10021.0,382.0,1207.0,748,ABC News,12100000.0,US,https://www.youtube.com/watch?v=NEWqRcy-6Wg,2020-05-24
8,8,2020-05-24-2020-05-31,UCOaegTYfii7Gl9ytqZa8i_Q,cUAQvt91jZQ,How Long Are You Contagious with COVID-19? | UC San Diego Health,2020-05-28 17:15:01+00:00,295533.0,1467.0,113.0,,94,UC San Diego Health,95000.0,US,https://www.youtube.com/watch?v=cUAQvt91jZQ,2020-05-24
9,9,2020-05-24-2020-05-31,UC1a4RqaEpMsHja5dSlUE1mg,iv4mrCE6Tgg,Recognizing the symptoms of COVID-19,2020-05-27 09:33:17+00:00,249328.0,1231.0,144.0,391.0,273,Medmastery,123000.0,AT,https://www.youtube.com/watch?v=iv4mrCE6Tgg,2020-05-24
10,10,2020-05-24-2020-05-31,UC1a4RqaEpMsHja5dSlUE1mg,RHIvHGcx_uw,Tracking disease progression of COVID-19,2020-05-27 09:40:35+00:00,212012.0,1176.0,135.0,208.0,359,Medmastery,123000.0,AT,https://www.youtube.com/watch?v=RHIvHGcx_uw,2020-05-24
11,11,2020-05-24-2020-05-31,UCintIUOJEktQBfhEI9XXpuw,U6YtlUUr7EY,RGV&#39;S Coronavirus Trailer | Ram Gopal Varma | Agasthya Manju | Latest Movie Trailers 2020,2020-05-27 13:02:15+00:00,205410.0,2091.0,152.0,144.0,274,Telugu Filmnagar,10100000.0,IN,https://www.youtube.com/watch?v=U6YtlUUr7EY,2020-05-24
12,12,2020-05-24-2020-05-31,UCZYTClx2T1of7BRZ86-8fow,XgE-9jPatQw,Fighting COVID-19 With... Llamas?!,2020-05-26 02:55:22+00:00,185360.0,9835.0,102.0,802.0,427,SciShow,6910000.0,US,https://www.youtube.com/watch?v=XgE-9jPatQw,2020-05-24
13,13,2020-05-24-2020-05-31,UCTrQ7HXWRRxr7OsOtodr2_w,J_y_i8tvkb4,How long the Coronavirus pandemic will last,2020-05-28 16:53:55+00:00,184357.0,2131.0,247.0,1286.0,566,Channel 4 News,1770000.0,GB,https://www.youtube.com/watch?v=J_y_i8tvkb4,2020-05-24
14,14,2020-05-24-2020-05-31,UCXyZyEro3kogIDP78NZJYgA,nzUHrGx8IT4,Brian Sims slam Republican colleagues over keeping their COVID-19 exposure secret,2020-05-28 02:41:20+00:00,178751.0,1369.0,34.0,292.0,720,RAWIMAGINE,,US,https://www.youtube.com/watch?v=nzUHrGx8IT4,2020-05-24
15,15,2020-05-24-2020-05-31,UChLtXXpo4Ge1ReTEboVvTDg,A3cTpxIyW9Q,Coronavirus: A look Inside a lab to see how COVID-19 testing actually works,2020-05-24 23:15:02+00:00,178852.0,941.0,543.0,464.0,462,Global News,2840000.0,CA,https://www.youtube.com/watch?v=A3cTpxIyW9Q,2020-05-24
16,16,2020-05-24-2020-05-31,UC07-dOwgza1IguKA86jqxNA,OFGiy6t7k5E,Breastfeeding during COVID-19,2020-05-29 11:53:32+00:00,166913.0,1101.0,220.0,123.0,70,World Health Organization (WHO),774000.0,Unknown,https://www.youtube.com/watch?v=OFGiy6t7k5E,2020-05-24
17,17,2020-05-24-2020-05-31,UC2CzLwbhTiI8pTKNVyrOnJQ,pZLLlcjmUKY,"Covid-19 numbers as at May 28, 2020",2020-05-28 09:36:33+00:00,163576.0,2241.0,95.0,330.0,110,Free Malaysia Today,391000.0,MY,https://www.youtube.com/watch?v=pZLLlcjmUKY,2020-05-24
18,18,2020-05-24-2020-05-31,UCATNzbTbfeoMhNonZGZmrhA,r4i4avKYOrw,5 Tips Kids Need to Know about Covid-19,2020-05-27 18:02:40+00:00,131282.0,622.0,64.0,32.0,65,Johns Hopkins Medicine,256000.0,US,https://www.youtube.com/watch?v=r4i4avKYOrw,2020-05-24
19,19,2020-05-24-2020-05-31,UCknLrEdhRCp1aegoMqRaCZg,WVvziN_g-bw,Will the coronavirus crisis reshape globalisation and the economic system? | COVID-19 Special,2020-05-27 15:26:34+00:00,128070.0,1501.0,85.0,242.0,757,DW News,2960000.0,DE,https://www.youtube.com/watch?v=WVvziN_g-bw,2020-05-24
20,20,2020-05-24-2020-05-31,UCG-iSMVtWbbwDDXgXXypARQ,NSRK41UbTEU,Coronavirus Pandemic Update 76: Antibody Testing False Positives in COVID-19,2020-05-28 16:58:59+00:00,122262.0,3521.0,73.0,583.0,939,MedCram - Medical Lectures Explained CLEARLY,1280000.0,US,https://www.youtube.com/watch?v=NSRK41UbTEU,2020-05-24
21,21,2020-05-24-2020-05-31,UC_Lnb8ZHqqgLbp-7hltuT9w,zezoO6xp2uk,How Is Indonesia Battling Covid-19? | Insight | Full Episode,2020-05-27 12:00:33+00:00,110752.0,1042.0,60.0,891.0,2964,CNA Insider,991000.0,SG,https://www.youtube.com/watch?v=zezoO6xp2uk,2020-05-24
22,22,2020-05-24-2020-05-31,UC07-dOwgza1IguKA86jqxNA,hj3ZyN0FR84,Free COVID-19 online courses on OpenWHO,2020-05-26 12:46:57+00:00,76459.0,455.0,81.0,50.0,65,World Health Organization (WHO),774000.0,Unknown,https://www.youtube.com/watch?v=hj3ZyN0FR84,2020-05-24
23,23,2020-05-24-2020-05-31,UCH1oRy1dINbMVp3UFWrKP0w,rFqOH1jIRQU,Bike shortage emerges during coronavirus pandemic l GMA,2020-05-25 13:46:19+00:00,72451.0,476.0,179.0,256.0,236,Good Morning America,3720000.0,US,https://www.youtube.com/watch?v=rFqOH1jIRQU,2020-05-24
24,24,2020-05-24-2020-05-31,UCNye-wNBqNL5ZzHSJj3l8Bg,OL_Wu0Ypp3g,Coronavirus: Survivors of COVID-19 tell their stories | The Stream,2020-05-24 23:23:10+00:00,72346.0,316.0,30.0,87.0,1514,Al Jazeera English,8360000.0,QA,https://www.youtube.com/watch?v=OL_Wu0Ypp3g,2020-05-24
25,25,2020-05-24-2020-05-31,UCH1oRy1dINbMVp3UFWrKP0w,c16KoCXyxIw,"America mourns 100,000 people who have died from COVID-19 l GMA",2020-05-28 14:34:29+00:00,67191.0,566.0,168.0,518.0,255,Good Morning America,3720000.0,US,https://www.youtube.com/watch?v=c16KoCXyxIw,2020-05-24
26,26,2020-05-24-2020-05-31,UCCj956IF62FbT7Gouszaj9w,gjpIYSUKuSs,Coronavirus: Update on furlough scheme - Covid-19 Government Briefing  - BBC,2020-05-29 18:34:04+00:00,63811.0,297.0,170.0,245.0,2625,BBC,12000000.0,GB,https://www.youtube.com/watch?v=gjpIYSUKuSs,2020-05-24
27,27,2020-05-24-2020-05-31,UCZaT_X_mc0BI-djXOlfhqWQ,r2660iDAAfA,He Was on a Ventilator For 29 Days from COVID-19. We Watched Him Leave the Hospital.,2020-05-29 13:26:10+00:00,61684.0,1109.0,41.0,343.0,386,VICE News,7130000.0,US,https://www.youtube.com/watch?v=r2660iDAAfA,2020-05-24
28,28,2020-05-24-2020-05-31,UCftwRNsjfRo08xYE31tkiyw,ODwkveIe7Cc,How This DIY Ventilator Could Keep Covid-19 Patients Alive | WIRED,2020-05-27 14:18:12+00:00,61637.0,1153.0,128.0,113.0,373,WIRED,8580000.0,US,https://www.youtube.com/watch?v=ODwkveIe7Cc,2020-05-24
29,29,2020-05-24-2020-05-31,UCIiHFvNAtwzszvOUFbZCEyQ,ZFkl7WrIIgs,BIKIN NANGIS!!! LEBARAN DI TENGAH WABAH COVID-19 || LEBARAN DI TANAH RANTAU!!!,2020-05-25 08:27:18+00:00,51668.0,3476.0,33.0,255.0,723,PRAS YOUTUBE,316000.0,ID,https://www.youtube.com/watch?v=ZFkl7WrIIgs,2020-05-24
0,0,2020-05-31-2020-06-07,UCObk_g1hQBy0RKKriVX_zOQ,nrKxOnNaGHc,How Coronavirus Broke America | Patriot Act with Hasan Minhaj | Netflix,2020-06-01 10:00:27+00:00,2313230.0,77853.0,2271.0,5763.0,1266,Netflix Is A Joke,2630000.0,US,https://www.youtube.com/watch?v=nrKxOnNaGHc,2020-05-31
1,1,2020-05-31-2020-06-07,UC_Lnb8ZHqqgLbp-7hltuT9w,CDjM834YWrs,COVID-19: The Inside Story Of The Diamond Princess Coronavirus Infection | Outbreak Onboard,2020-06-06 12:00:06+00:00,1714954.0,13230.0,757.0,2299.0,2899,CNA Insider,991000.0,SG,https://www.youtube.com/watch?v=CDjM834YWrs,2020-05-31
2,2,2020-05-31-2020-06-07,UCNRppwzgbcSZs8B7Kd4iOKQ,iGMJBahJXCo,COVID-Safe #BacktoSchoolABCs,2020-06-01 12:31:32+00:00,1458781.0,2715.0,487.0,0.0,120,MSFCares,4710.0,SG,https://www.youtube.com/watch?v=iGMJBahJXCo,2020-05-31
3,3,2020-05-31-2020-06-07,UCqnbDFdCpuN8CMEg0VuEBqA,a_58Q0H7KoI,Funeral Homes in Mexico Show Coronavirus' Hidden Death Toll | Coronavirus News,2020-06-05 13:30:00+00:00,1226811.0,9227.0,1941.0,1940.0,424,The New York Times,3860000.0,Unknown,https://www.youtube.com/watch?v=a_58Q0H7KoI,2020-05-31
4,4,2020-05-31-2020-06-07,UCGn6a5SI8SNlj7WylmPD6GQ,lMr6TXWN5Pk,Akshay Kumar&#39;s awareness message for Coronavirus,2020-06-02 09:56:12+00:00,1148372.0,71256.0,3707.0,2768.0,91,PIB India,1490000.0,IN,https://www.youtube.com/watch?v=lMr6TXWN5Pk,2020-05-31
5,5,2020-05-31-2020-06-07,UCeY0bbntWzzVIaj2z3QigXg,MhWlXGJwlPM,Protests Leave Little Space For Social Distancing As Coronavirus Rages On | NBC Nightly News,2020-05-31 23:54:32+00:00,1016381.0,3801.0,2057.0,3199.0,157,NBC News,6110000.0,Unknown,https://www.youtube.com/watch?v=MhWlXGJwlPM,2020-05-31
6,6,2020-05-31-2020-06-07,UC0p5jTq6Xx_DosDFxVXnWaQ,7tziw5i3vy8,Covid-19: what's really going on in Russia? | The Economist,2020-06-05 18:39:13+00:00,972256.0,10544.0,1313.0,2251.0,572,The Economist,2180000.0,GB,https://www.youtube.com/watch?v=7tziw5i3vy8,2020-05-31
7,7,2020-05-31-2020-06-07,UCTSCpezTD0TjiiAOuJY7f5w,9Zfqfv2uDsI,COVID-19: From Exposure to Feeling Better,2020-06-05 21:11:09+00:00,930080.0,5702.0,492.0,,159,Washington State Department of Health,,Unknown,https://www.youtube.com/watch?v=9Zfqfv2uDsI,2020-05-31
8,8,2020-05-31-2020-06-07,UC07-dOwgza1IguKA86jqxNA,adB8RW4I3o4,How to wear a medical mask,2020-06-05 16:44:09+00:00,922649.0,3995.0,381.0,312.0,170,World Health Organization (WHO),774000.0,Unknown,https://www.youtube.com/watch?v=adB8RW4I3o4,2020-05-31
9,9,2020-05-31-2020-06-07,UCdtXPiqI2cLorKaPrfpKc4g,5GXlFXqKwho,Howie Mandel Reveals How 'AGT' May Look Different Amid Coronavirus,2020-06-06 23:00:01+00:00,912102.0,5368.0,1438.0,835.0,171,Entertainment Tonight,4600000.0,US,https://www.youtube.com/watch?v=5GXlFXqKwho,2020-05-31
10,10,2020-05-31-2020-06-07,UCAFZs5cx3bu-0hYHmBu1tsg,net7h9lrdJA,Testing Children For Coronavirus Covid-19 Program at Joe DiMaggio Children&#39;s Hospital,2020-06-04 20:14:32+00:00,668547.0,124.0,39.0,,74,Joe DiMaggio Children's Hospital,2350.0,Unknown,https://www.youtube.com/watch?v=net7h9lrdJA,2020-05-31
11,11,2020-05-31-2020-06-07,UCYAvRxM0ShTDUxkDpDPMPQQ,qR9s7oGMuNE,COVID-19 y ninos: como actuar,2020-06-01 12:54:59+00:00,667974.0,4014.0,570.0,367.0,152,CANAL ENFERMERO - Consejo General Enfermería,70700.0,ES,https://www.youtube.com/watch?v=qR9s7oGMuNE,2020-05-31
12,12,2020-05-31-2020-06-07,UC_giJ3xlEL9jUF1YfJdzzuQ,5hu7_xIsCRg,An Introduction to COVID-19 Tests,2020-06-04 18:00:03+00:00,569681.0,,,,168,U.S. Food and Drug Administration,110000.0,US,https://www.youtube.com/watch?v=5hu7_xIsCRg,2020-05-31
13,13,2020-05-31-2020-06-07,UCCj956IF62FbT7Gouszaj9w,QiDg6QEQh1M,"Coronavirus: UK deaths pass 40,000 - Covid-19 Government Briefing  - BBC",2020-06-05 16:42:22+00:00,523789.0,1277.0,1644.0,1881.0,2290,BBC,12000000.0,GB,https://www.youtube.com/watch?v=QiDg6QEQh1M,2020-05-31
14,14,2020-05-31-2020-06-07,UCknLrEdhRCp1aegoMqRaCZg,FhxaNRTaA3g,How likely are coronavirus transmissions during flights? | COVID-19 Special,2020-06-01 17:00:13+00:00,258946.0,1406.0,148.0,282.0,771,DW News,2960000.0,DE,https://www.youtube.com/watch?v=FhxaNRTaA3g,2020-05-31
15,15,2020-05-31-2020-06-07,UC2CzLwbhTiI8pTKNVyrOnJQ,TGP3H2PDDkc,"Covid-19 numbers as at May 31, 2020",2020-05-31 09:30:17+00:00,214899.0,2472.0,150.0,343.0,157,Free Malaysia Today,391000.0,MY,https://www.youtube.com/watch?v=TGP3H2PDDkc,2020-05-31
16,16,2020-05-31-2020-06-07,UCknLrEdhRCp1aegoMqRaCZg,0ugy24IQLDc,Can a genetically modified BCG vaccine protect us from coronavirus? | COVID-19 Special,2020-06-05 15:11:58+00:00,105327.0,1023.0,94.0,190.0,773,DW News,2960000.0,DE,https://www.youtube.com/watch?v=0ugy24IQLDc,2020-05-31
17,17,2020-05-31-2020-06-07,UCy87YfvSb4dFg-dM8duooMw,WlmM6YaYSkQ,Consejos del Dr. Masse tratamiento coronavirus covid 19 radio exitosa Medicos en Accion,2020-06-06 12:59:27+00:00,29010.0,470.0,20.0,19.0,1105,Aprendiendo con Mikael,814.0,PE,https://www.youtube.com/watch?v=WlmM6YaYSkQ,2020-05-31
18,18,2020-05-31-2020-06-07,UCgp4A6I8LCWrhUzn-5SbKvA,wb_1OBX2dEY,Management of Coronavirus in Nigeria,2020-06-05 19:03:29+00:00,22184.0,27.0,18.0,0.0,3040,TVC News Nigeria,510000.0,NG,https://www.youtube.com/watch?v=wb_1OBX2dEY,2020-05-31
19,19,2020-05-31-2020-06-07,UC0c5N5U-4u7KlbECQMmlu3g,8PusMGJdc8Q,Prince Charles opens up about COVID-19 experience in rare interview,2020-06-03 23:00:52+00:00,197.0,0.0,2.0,5.0,147,LVT NEWS,,VN,https://www.youtube.com/watch?v=8PusMGJdc8Q,2020-05-31
20,20,2020-05-31-2020-06-07,UC9kkkDZQQnjI6Eb19dO_G6Q,pFSmbmGwEM8,COVID-19 with Sophia Capece,2020-06-03 07:18:53+00:00,44.0,0.0,0.0,0.0,302,Orono Newspaper,,US,https://www.youtube.com/watch?v=pFSmbmGwEM8,2020-05-31
21,21,2020-05-31-2020-06-07,UCZ8Tn6C7GN6IZ51kav9RCbg,oDhWt6FTs64,"Coronavirus tips: Stay home, stay safe",2020-06-02 03:11:38+00:00,36.0,5.0,0.0,,27,Shining Sisters,53.0,Unknown,https://www.youtube.com/watch?v=oDhWt6FTs64,2020-05-31
22,22,2020-05-31-2020-06-07,UCTCexZRsz1oq6SUomno8v2w,uPvmVGukWzE,How to stay safe from COVID-19,2020-06-03 03:41:13+00:00,13.0,3.0,0.0,0.0,34,Learning tutorials,12.0,Unknown,https://www.youtube.com/watch?v=uPvmVGukWzE,2020-05-31
0,0,2020-06-07-2020-06-14,UCsyPEi8BS07G8ZPXmpzIZrg,yXncHLQA2_k,COVID Appropriate Behaviours,2020-06-12 09:31:54+00:00,18718934.0,73735.0,15601.0,3408.0,100,Ministry of Health & Family Welfare,624000.0,Unknown,https://www.youtube.com/watch?v=yXncHLQA2_k,2020-06-07
1,1,2020-06-07-2020-06-14,UC0L1suV8pVgO4pCAIBNGx5w,lgXqRSyyHOU,Inside COVID-19 conspiracy theories: from 5G towers to Bill Gates | 60 Minutes Australia,2020-06-07 11:50:51+00:00,1786605.0,19821.0,4135.0,,1296,60 Minutes Australia,3970000.0,AU,https://www.youtube.com/watch?v=lgXqRSyyHOU,2020-06-07
2,2,2020-06-07-2020-06-14,UCBi2mrWuNuyYy4gbM6fU18Q,1iD0XdpSKxA,Counting cars: Satellite images suggest coronavirus may have hit China last fall l ABC News,2020-06-08 13:21:31+00:00,1498177.0,7185.0,2997.0,3213.0,250,ABC News,12100000.0,US,https://www.youtube.com/watch?v=1iD0XdpSKxA,2020-06-07
3,3,2020-06-07-2020-06-14,UC_O_KkdH3SKsp3nHrjgJYWA,0yyMCT7-bZ4,Test rapido de coronavirus que discrimina anticuerpos IgG/IgM,2020-06-11 04:05:25+00:00,1318106.0,4524.0,427.0,,143,IAVANTE TV,8300.0,ES,https://www.youtube.com/watch?v=0yyMCT7-bZ4,2020-06-07
4,4,2020-06-07-2020-06-14,UC85VW73bQLEjs_taFKP7TwQ,RN81h85V6D4,How COVID-19 Affects the Body,2020-06-12 21:55:25+00:00,1022002.0,16009.0,628.0,725.0,243,Nucleus Medical Media,4450000.0,US,https://www.youtube.com/watch?v=RN81h85V6D4,2020-06-07
5,5,2020-06-07-2020-06-14,UChDKyKQ59fYz3JO2fl0Z6sg,qU2_Un3kq2s,Growing Concern As States See 25% Spike In Coronavirus Cases Amid Reopening | TODAY,2020-06-13 15:48:24+00:00,950287.0,3655.0,3413.0,4012.0,139,TODAY,3250000.0,Unknown,https://www.youtube.com/watch?v=qU2_Un3kq2s,2020-06-07
6,6,2020-06-07-2020-06-14,UCASQzDb4SUC0gZNPbwBubIQ,HJsKFGUE-Ak,What&#39;s it like to take a COVID-19 test?,2020-06-12 13:15:15+00:00,888020.0,2662.0,196.0,543.0,177,The News & Observer,69500.0,US,https://www.youtube.com/watch?v=HJsKFGUE-Ak,2020-06-07
7,7,2020-06-07-2020-06-14,UCr8Tl18qM93nNMDh4CLVqKA,j1vvHKA3wjo,Coronavirus Song | #Coronavirus Movie Songs | Ram Gopal Varma | Latest Telugu Songs | #RGV,2020-06-12 12:43:57+00:00,827277.0,23370.0,1281.0,1814.0,227,RGV,1420000.0,IN,https://www.youtube.com/watch?v=j1vvHKA3wjo,2020-06-07
8,8,2020-06-07-2020-06-14,UCJcGtlQJ2Ac2YV76jH70KcA,fhShfC0Eczo,Prelevement naso-pharynge - COVID-19,2020-06-11 07:16:04+00:00,762996.0,2775.0,633.0,,159,CHU Angers,6160.0,FR,https://www.youtube.com/watch?v=fhShfC0Eczo,2020-06-07
9,9,2020-06-07-2020-06-14,UCBi2mrWuNuyYy4gbM6fU18Q,_npEomdjMNY,"Coronavirus death toll tops 110,000 in US",2020-06-08 02:27:41+00:00,658850.0,3631.0,1606.0,2801.0,161,ABC News,12100000.0,US,https://www.youtube.com/watch?v=_npEomdjMNY,2020-06-07
